QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20233,05264353,66,0,1,100,D,07,D,17,D,,A,
20233,05264353,67,0,1,100,D,06,D,30,D,,A,
20233,05264633,39,0,1,100,D,05,D,84,D,,A,
20233,05265483,32,0,1,100,D,06,D,10,D,,A,
20233,05265493,39,0,1,100,D,05,D,51,D,,A,
20233,05265493,40,0,1,100,D,06,D,27,D,,A,
20233,05265493,41,0,1,100,D,07,D,144,D,,A,
20233,05265493,42,0,1,110,D,07,D,5,D,,A,
20233,05265873,24,0,1,100,D,13,D,75,D,,A,
20233,05266083,44,0,1,100,D,13,D,50,D,1,D,
20233,05266653,42,0,1,110,D,05,D,20,D,,A,
20233,05266763,41,0,1,100,D,05,D,184,D,,A,
20233,05266763,42,0,1,100,D,07,D,84,D,,A,
20233,05266763,43,0,1,100,D,06,D,29,D,,A,
20233,05266863,13,0,1,100,D,13,D,89,D,,A,
20233,05266873,23,0,1,100,D,13,D,35,D,,A,
20233,05267293,40,0,1,100,D,07,D,250,D,,A,
20233,05267543,63,0,1,100,D,05,D,20,D,,A,
20233,05267723,30,0,1,100,D,13,D,40,D,,A,
20233,05267753,33,0,1,100,D,05,D,90,D,,A,
20233,05267823,30,0,1,100,D,13,D,90,D,,A,
20233,05267843,34,0,1,100,D,13,D,35,D,1,D,
20233,05267863,49,0,1,100,D,13,D,41,D,,A,
20233,05268343,20,0,1,100,D,13,D,50,D,,A,
20233,05269343,19,0,1,100,D,05,D,400,D,,A,
20233,05269343,20,0,1,100,D,06,D,400,D,,A,
20233,05269663,64,0,1,100,D,05,D,100,D,,A,
20233,05270083,34,0,2,100,D,05,D,25,D,,A,
20233,05270163,12,0,1,110,D,13,D,300,D,,A,
20233,05271053,70,0,1,100,D,05,D,62,D,,A,
20233,05271053,71,0,1,100,D,06,D,198,D,,A,
20233,05271053,72,0,1,100,D,07,D,32,D,,A,
20233,05271063,43,0,1,100,D,05,D,100,D,1,D,
20233,05271173,28,0,1,100,D,13,D,40,D,,A,
20233,05271183,24,0,1,100,D,13,D,80,D,1,D,
20233,05271273,42,0,1,100,D,05,D,50,D,,A,
20233,05271673,20,0,1,100,D,13,D,23,D,,A,
20233,05271873,23,0,1,100,D,05,D,200,D,1,D,
20233,05271873,24,0,1,100,D,06,D,200,D,1,D,
20233,05271873,25,0,1,100,D,07,D,200,D,1,D,
20233,05272013,42,0,1,100,D,05,D,7,D,,A,
20233,05272143,51,0,1,100,D,06,D,50,D,,A,
20233,05272243,49,0,1,100,D,07,D,30,D,,A,
20233,05272643,20,0,1,100,D,13,D,60,D,,A,
20233,05272773,63,0,2,100,D,05,D,40,D,,A,
20233,05273283,15,0,1,100,D,13,D,20,F,2,D,1
20233,05273343,40,0,1,110,D,07,D,30,D,,A,
20233,05273363,16,0,1,100,D,05,D,26,D,2,D,3
20233,05273363,17,0,1,100,D,07,D,26,D,2,D,3
20233,05273383,50,0,1,100,D,05,D,100,D,,A,
20233,05273533,16,0,1,100,D,07,D,125,D,2,D,
20233,05273743,63,0,1,100,D,05,D,50,D,2,D,1
20233,05273783,42,0,1,100,D,06,D,60,D,,A,
20233,05273883,41,0,1,100,D,07,D,187,D,,A,
20233,05273883,42,0,2,100,D,05,D,30,D,,A,
20233,05273913,40,0,1,100,D,05,D,8,D,,A,
20233,05274003,23,0,1,100,D,05,D,1000,D,2,D,1
20233,05274003,24,0,1,100,D,06,D,500,D,2,D,1
20233,05274013,32,0,1,100,D,13,D,25,D,,A,
20233,05274213,27,0,1,100,D,06,D,120,D,,A,
20233,05274213,28,0,1,100,D,07,D,120,D,,A,
20233,05275103,33,0,1,100,D,07,D,75,D,,A,
20233,05275723,21,0,2,100,D,06,D,90,D,,A,
20233,05276163,57,0,1,100,D,08,D,100,D,,A,
20233,05276523,35,0,1,100,D,13,D,13,D,2,D,1
20233,05276683,30,0,1,100,D,06,D,30,D,,A,
20233,05276683,31,0,1,100,D,07,D,40,D,,A,
20233,05276683,32,0,1,100,D,08,D,80,D,,A,
20233,05277123,37,0,1,100,D,13,D,40,D,,A,
20233,05277323,36,0,1,100,D,08,D,63,D,,A,
20233,05278353,51,0,1,100,D,13,D,70,D,,A,
20233,05278463,67,0,1,100,D,06,D,200,D,2,D,1
20233,05278463,68,0,1,110,D,06,D,20,D,,A,
20233,05278773,9,0,1,100,D,13,D,100,D,,A,
20233,05279783,26,0,1,100,D,13,D,100,D,,A,
20233,05280113,57,0,1,100,D,13,D,35,D,,A,
20233,05280153,42,0,1,100,D,08,D,70,D,,A,
20233,05280263,76,0,1,100,D,13,D,60,D,1,D,
20233,05280623,41,0,2,100,D,06,D,50,D,,A,
20233,05280653,21,0,1,100,D,06,D,200,F,,A,
20233,05280663,69,0,1,100,D,08,D,110,D,,A,
20233,05280713,79,0,1,100,D,08,D,90,D,,A,
20233,05280713,80,0,1,110,D,08,D,137,D,,A,
20233,05280913,32,0,1,110,D,13,D,10,D,,A,
20233,05280923,42,0,1,110,D,07,D,7,F,,A,
20233,05281303,62,0,1,100,D,06,D,10,D,,A,
20233,05281474,31,0,1,100,D,08,D,100,D,,A,
20233,05281653,46,0,1,100,D,06,D,18,D,,A,
20233,05281793,42,0,2,100,D,06,D,60,D,,A,
20233,05282293,17,0,1,100,D,07,D,11,D,2,D,2
20233,05282613,19,0,1,100,D,08,D,30,D,,A,
20233,05282783,15,0,1,100,D,07,D,200,F,,A,
20233,05283033,17,0,1,100,D,13,D,160,D,,A,
20233,05283123,59,0,1,100,D,08,D,20,D,,A,
20233,05283283,53,0,1,100,D,08,D,23,D,,A,
20233,05283883,19,0,1,100,D,08,D,50,D,1,D,
20233,05284083,51,0,1,100,D,07,D,20,D,2,D,1
20233,05284093,39,0,1,100,D,08,D,435,D,1,D,
20233,05284093,40,0,1,100,D,07,D,250,D,1,D,
20233,05284093,41,0,1,100,D,06,D,343,D,1,D,
20233,05284133,49,0,2,100,D,06,D,975,D,,A,
20233,05284343,55,0,1,100,D,13,D,130,D,,A,
20233,05284413,40,0,1,100,D,07,D,95,D,,A,
20233,05284503,20,0,1,100,D,13,D,150,D,,A,
20233,05285273,35,0,1,100,D,08,D,65,D,2,D,1
20233,05285623,64,0,1,100,D,06,D,10,D,,A,
20233,05285673,14,0,1,100,D,13,D,35,D,,A,
20233,05285823,18,0,1,100,D,06,D,300,D,,A,
20233,05285823,19,0,1,100,D,07,D,300,D,,A,
20233,05285823,20,0,1,100,D,08,D,150,D,,A,
20233,05285943,55,0,1,100,D,08,D,35,D,,A,
20233,05286064,32,0,1,100,D,13,D,100,D,,A,
20233,05286193,57,0,1,100,D,07,D,25,D,,A,
20233,05287362,13,0,1,100,D,06,D,25,D,,A,
20233,05287592,20,0,1,100,D,04,D,400,D,1,D,
20233,05288142,31,0,1,100,D,05,D,100,D,,A,
20233,05288262,73,0,1,100,D,04,D,20,D,,A,
20233,05288812,21,0,1,100,D,13,D,200,D,,A,
20233,05288942,26,0,1,100,D,13,D,200,D,1,D,
20233,05289042,53,0,1,100,D,04,D,16,D,,A,
20233,05289042,54,0,2,100,D,04,D,15,D,,A,
20233,05289152,46,0,1,100,D,13,D,20,D,,A,
20233,05289152,47,0,1,110,D,13,D,10,D,,A,
20233,05289262,23,0,1,100,D,13,D,60,D,,A,
20233,05289492,32,0,1,100,D,13,D,20,D,,A,
20233,05289562,33,0,1,100,D,06,D,30,D,,A,
20233,05290092,31,0,1,100,D,06,D,800,D,,A,
20233,05290172,45,0,1,100,D,13,D,50,D,,A,
20233,05290172,46,0,1,110,D,13,D,10,D,,A,
20233,05290192,39,0,1,100,D,05,D,15,D,,A,
20233,05290242,59,0,1,100,D,05,D,80,D,,A,
20233,05290242,60,0,1,100,D,06,D,80,D,,A,
20233,05290372,21,0,1,100,D,13,D,20,D,,A,
20233,05290622,14,0,1,100,D,13,D,125,D,,A,
20233,05290642,27,0,1,100,D,13,D,10,D,,A,
20233,05290912,37,0,2,100,D,04,D,1000,D,,A,
20233,05291092,58,0,1,100,D,13,D,40,D,1,D,
20233,05291672,48,0,2,100,D,04,D,63,D,,A,
20233,05291742,64,0,1,100,D,06,D,25,D,,A,
20233,05291882,17,0,1,100,D,13,D,50,D,,A,
20233,05291902,29,0,1,100,D,05,D,80,D,,A,
20233,05291982,45,0,1,100,D,06,D,50,D,,A,
20233,05292252,54,0,2,100,D,04,D,25,D,1,D,
20233,05292542,101,0,1,100,D,06,D,16,D,,A,
20233,05293012,36,0,1,100,D,13,D,30,D,,A,
20233,05293272,51,0,1,100,D,13,D,100,D,,A,
20233,05293432,61,0,1,100,D,05,D,30,D,2,D,1
20233,05294002,21,0,1,100,D,13,D,30,D,,A,
20233,05294432,11,0,1,100,D,13,D,60,D,,A,
20233,05294452,24,0,1,100,D,13,D,100,D,2,D,1
20233,05294792,35,0,1,100,D,04,D,150,D,,A,
20233,05294922,86,0,1,100,D,04,D,70,D,1,D,
20233,05295382,63,0,2,100,D,04,D,100,D,,A,
20233,05295552,37,0,1,100,D,04,D,20,D,,A,
20233,05295562,105,0,1,100,D,06,D,50,D,,A,
20233,05295562,106,0,1,100,D,05,D,310,D,,A,
20233,05295562,107,0,1,100,D,06,D,390,D,,A,
20233,05295562,108,0,2,100,D,04,D,150,D,2,D,2
20233,05295992,19,0,1,100,D,13,D,20,D,,A,
20233,05296262,56,0,1,100,D,06,D,20,D,,A,
20233,05296322,20,0,1,100,D,05,D,45,D,,A,
20233,05296642,47,0,1,100,D,05,D,75,D,2,D,1
20233,05296772,47,0,1,100,D,13,D,100,D,,A,
20233,05296772,48,0,1,110,D,04,D,200,D,,A,
20233,05297262,21,0,1,100,D,13,D,40,D,,A,
20233,05297542,23,0,2,100,D,04,D,300,D,,A,
20233,05343982,15,0,1,100,D,06,D,40,D,,A,
20233,05343992,10,0,1,100,D,13,D,200,D,2,D,1
20233,05344082,53,0,1,100,D,07,D,125,D,,A,
20233,05344562,44,0,1,100,D,06,D,180,D,,A,
20233,05344562,45,0,1,100,D,07,D,133,D,,A,
20233,05344912,51,0,1,100,D,06,D,15,D,,A,
20233,05344912,52,0,1,110,D,07,D,15,D,,A,
20233,05345032,16,0,1,100,D,05,D,30,D,1,D,
20233,05345522,29,0,1,100,D,13,D,70,D,,A,
20233,05345522,30,0,2,100,D,05,D,18,D,,A,
20233,05345682,46,0,2,100,D,05,D,38,D,,A,
20233,05345702,40,0,1,100,D,06,D,200,D,,A,
20233,05345732,30,0,1,110,D,05,D,1,D,,A,
20233,05346072,44,0,1,100,D,06,D,270,D,,A,
20233,05346092,33,0,1,100,D,05,D,40,D,,A,
20233,05346092,34,0,1,100,D,06,D,20,D,,A,
20233,05346132,21,0,1,100,D,13,D,200,D,,A,
20233,05346182,43,0,1,100,D,06,D,35,D,,A,
20233,05346252,24,0,1,100,D,13,D,70,D,,A,
20233,05346262,14,0,1,100,D,13,D,120,D,,A,
20233,05346742,22,0,1,100,D,13,D,60,D,,A,
20233,05346842,53,0,1,100,D,05,D,25,D,,A,
20233,05346842,54,0,1,100,D,07,D,25,D,,A,
20233,05346862,42,0,1,100,D,07,D,26,D,,A,
20233,05346942,73,0,2,100,D,05,D,30,D,,A,
20233,05346992,26,0,1,100,D,13,D,50,D,,A,
20233,05347092,17,0,1,100,D,05,D,20,D,,A,
20233,05347302,38,0,1,100,D,07,D,60,D,,A,
20233,05347362,39,0,2,100,D,05,D,82,D,,A,
20233,05347392,22,0,1,100,D,05,D,1,D,,A,
20233,05347432,41,0,2,100,D,05,D,1000,D,,A,
20233,05347472,53,0,1,100,D,13,D,80,F,,A,
20233,05347793,17,0,1,100,D,05,D,240,D,,A,
20233,05347793,18,0,1,100,D,06,D,240,D,,A,
20233,05347793,19,0,1,100,D,07,D,240,D,,A,
20233,05347932,28,0,1,100,D,13,D,20,D,,A,
20233,05347962,29,0,1,100,D,13,D,45,D,2,D,1
20233,05348152,70,0,1,100,D,05,D,100,D,,A,
20233,05348383,34,0,1,100,D,13,D,30,D,,A,
20233,05348402,25,0,1,100,D,07,D,18,D,,A,
20233,05348422,34,0,1,100,D,05,D,195,D,1,D,
20233,05348422,35,0,1,100,D,06,D,260,D,1,D,
20233,05348422,36,0,1,100,D,07,D,260,D,1,D,
20233,05348422,37,0,2,100,D,05,D,61,D,,A,
20233,05348582,15,0,1,100,D,06,D,200,F,,A,
20233,05348962,20,0,1,100,D,13,D,40,F,,A,
20233,05349052,19,0,1,100,D,13,D,150,D,2,D,1
20233,05349052,20,0,1,110,D,13,D,25,D,,A,
20233,05349082,35,0,1,100,D,05,D,38,D,,A,
20233,05349082,36,0,1,100,D,06,D,49,D,,A,
20233,05349082,37,0,1,100,D,07,D,41,D,,A,
20233,05349122,51,0,2,100,D,05,D,75,D,,A,
20233,05349152,36,0,1,100,D,07,D,350,D,2,D,1
20233,05349262,14,0,1,100,D,13,D,200,D,2,D,2
20233,05349452,53,0,1,100,D,07,D,138,D,,A,
20233,05349802,13,0,1,100,D,05,D,598,D,2,D,3
20233,05349802,14,0,1,100,D,06,D,572,D,2,D,3
20233,05349802,15,0,1,100,D,07,D,546,D,2,D,3
20233,05350042,53,0,1,100,D,05,D,16,D,,A,
20233,05350042,54,0,1,100,D,06,D,14,D,,A,
20233,05350052,22,0,1,100,D,13,D,10,D,,A,
20233,05350232,46,0,1,100,D,13,D,50,D,,A,
20233,05350232,47,0,1,110,D,07,D,114,D,,A,
20233,05350472,48,0,2,100,D,05,D,20,D,,A,
20233,05350552,25,0,1,100,D,13,D,30,D,,A,
20233,05350652,31,0,2,100,D,05,D,21,D,,A,
20233,05350732,30,0,1,100,D,05,D,51,D,,A,
20233,05350732,31,0,1,100,D,06,D,87,D,,A,
20233,05350732,32,0,1,100,D,07,D,38,D,,A,
20233,05350752,47,0,1,100,D,05,D,100,D,,A,
20233,05350752,48,0,1,100,D,06,D,100,D,,A,
20233,05350772,59,0,1,100,D,05,D,150,D,,A,
20233,05350842,61,0,1,100,D,05,D,190,D,,A,
20233,05350842,62,0,1,100,D,06,D,82,D,,A,
20233,05350842,63,0,1,100,D,07,D,90,D,,A,
20233,05350842,64,0,1,110,D,05,D,137,D,,A,
20233,05350842,65,0,1,110,D,07,D,3,D,,A,
20233,05350842,66,0,2,110,D,05,D,120,D,,A,
20233,05351092,53,0,1,100,D,06,D,300,D,,A,
20233,05351322,28,0,1,100,D,06,D,400,D,2,D,2
20233,05351412,45,0,2,100,D,05,D,68,D,,A,
20233,05351412,46,0,2,110,D,05,D,8,D,,A,
20233,05351682,31,0,1,100,D,13,D,70,D,,A,
20233,05351962,64,0,2,100,D,05,D,150,D,,A,
20233,05351982,17,0,1,100,D,13,D,144,F,,A,
20233,05352162,19,0,1,100,D,05,D,156,D,1,D,
20233,05352452,24,0,1,100,D,07,D,150,D,,A,
20233,05352582,18,0,1,110,D,07,D,50,D,,A,
20233,05352592,45,0,1,100,D,06,D,298,D,1,D,
20233,05352812,19,0,1,100,D,13,D,25,D,,A,
20233,05353272,44,0,1,100,D,13,D,20,D,,A,
20233,05353662,58,0,1,100,D,06,D,20,D,,A,
20233,05353662,59,0,1,100,D,07,D,20,D,,A,
20233,05354152,22,0,1,100,D,13,D,200,D,,A,
20233,05354472,18,0,1,100,D,13,D,100,D,,A,
20233,05354792,37,0,1,100,D,05,D,15,D,,A,
20233,05354942,22,0,1,100,D,13,D,30,D,,A,
20233,05355022,21,0,1,100,D,13,D,125,D,,A,
20233,05355172,33,0,2,100,D,05,D,600,D,,A,
20233,05356542,37,0,1,100,D,08,D,50,D,2,D,1
20233,05357112,55,0,1,100,D,13,D,100,D,,A,
20233,05358272,37,0,1,100,D,13,D,300,D,2,D,1
20233,05358292,18,0,1,100,D,08,D,30,D,,A,
20233,05358372,40,0,2,100,D,06,D,180,D,,A,
20233,05358562,21,0,1,100,D,13,D,20,F,2,D,1
20233,05358852,27,0,1,100,D,13,D,250,D,1,D,
20233,05359082,38,0,1,100,D,07,D,25,D,,A,
20233,05359422,33,0,1,100,D,13,D,30,D,,A,
20233,05359542,54,0,1,100,D,06,D,150,D,1,D,
20233,05359542,55,0,1,100,D,07,D,300,D,1,D,
20233,05359542,56,0,1,100,D,08,D,350,D,1,D,
20233,05359563,8,0,1,100,D,07,D,10,D,,A,
20233,05359622,27,0,1,100,D,07,D,200,D,,A,
20233,05359712,26,0,1,100,D,08,D,50,D,,A,
20233,05359712,27,0,1,110,D,06,D,17,D,,A,
20233,05360592,34,0,1,100,D,13,D,25,D,,A,
20233,05360642,23,0,1,100,D,07,D,70,D,,A,
20233,05360824,83,0,1,100,D,13,D,200,D,,A,
20233,05360842,63,0,1,110,D,06,D,60,D,,A,
20233,05360882,49,0,1,100,D,07,D,62,D,,A,
20233,05361152,43,0,1,100,D,08,D,300,D,,A,
20233,05361162,21,0,1,100,D,13,D,400,D,1,D,
20233,05361472,34,0,1,100,D,08,D,60,D,,A,
20233,05361652,37,0,1,110,D,06,D,20,D,,A,
20233,05361902,24,0,1,100,D,06,D,20,D,,A,
20233,05361942,32,0,1,100,D,07,D,115,D,1,D,
20233,05361942,33,0,1,100,D,08,D,112,D,1,D,
20233,05362052,38,0,1,100,D,13,D,75,D,2,D,1
20233,05362232,54,0,1,100,D,07,D,100,D,,A,
20233,05363002,29,0,1,110,D,07,D,1,D,,A,2
20233,05363012,35,0,1,100,D,07,D,60,D,,A,
20233,05363152,55,0,1,100,D,13,D,3,D,2,D,2
20233,05363172,53,0,1,100,D,07,D,26,D,,A,
20233,05363392,51,0,1,100,D,08,D,60,D,,A,
20233,05363702,34,0,1,100,D,13,D,200,D,,A,
20233,05363782,31,0,1,110,D,08,D,10,D,,A,2
20233,05363792,61,0,1,100,D,07,D,36,D,,A,
20233,05363872,27,0,1,100,D,07,D,38,D,,A,
20233,05363872,28,0,1,100,D,08,D,45,D,,A,
20233,05364152,29,0,1,100,D,07,D,32,D,1,D,
20233,05364182,33,0,1,100,D,08,D,56,D,,A,
20233,05364182,34,0,1,100,D,07,D,38,D,,A,
20233,05364194,27,0,1,100,D,08,D,50,D,2,D,1
20233,05364282,18,0,1,100,D,13,D,80,D,2,D,1
20233,05364532,66,0,1,100,D,08,D,125,D,,A,
20233,05364882,33,0,1,100,D,08,D,9,D,,A,
20233,05365022,29,0,2,100,D,06,D,140,D,2,D,1
20233,05365072,70,0,1,100,D,08,D,60,D,,A,
20233,05365162,30,0,1,100,D,13,D,150,D,,A,
20233,05365513,48,0,1,110,D,08,D,200,D,,A,
20233,05365592,29,0,1,100,D,13,D,200,D,2,D,1
20233,05365632,42,0,1,100,D,08,D,20,D,,A,
20233,05365642,77,0,1,100,D,07,D,67,D,,A,
20233,05365932,34,0,1,100,D,13,D,90,D,2,D,1
20233,05365982,17,0,1,100,D,13,D,150,D,,A,
20233,05366042,43,0,1,100,D,06,D,58,D,,A,
20233,05366042,44,0,1,100,D,07,D,24,D,,A,
20233,05366162,18,0,1,100,D,07,D,30,D,1,D,
20233,05366542,14,0,1,100,D,08,D,36,D,2,D,2
20233,05366592,29,0,1,100,D,13,D,100,D,1,D,
20233,05366842,20,0,1,100,D,08,D,7,D,,A,
20233,05412331,24,0,1,100,D,13,D,82,F,2,D,1
20233,05412391,12,0,1,100,D,04,D,100,D,,A,
20233,05412421,39,0,1,100,D,13,D,33,D,,A,
20233,05412511,42,0,1,100,D,05,D,160,D,1,D,
20233,05412681,27,0,1,100,D,13,D,90,D,,A,
20233,05412691,28,0,1,100,D,13,D,50,D,,A,
20233,05413061,39,0,1,100,D,04,D,40,D,,A,
20233,05413211,28,0,1,100,D,13,D,300,D,1,D,
20233,05413821,36,0,1,100,D,06,D,15,D,,A,
20233,05414461,28,0,1,100,D,06,D,100,D,,A,
20233,05415031,48,0,1,100,D,05,D,100,D,,A,
20233,05415071,18,0,1,100,D,05,D,21,D,,A,
20233,05415521,37,0,1,100,D,05,D,50,D,,A,
20233,05415571,39,0,1,100,D,13,D,12,D,,A,
20233,05415781,42,0,1,100,D,06,D,60,D,2,D,1
20233,05416681,22,0,1,100,D,13,D,250,D,1,D,
20233,05416691,85,0,1,110,D,05,D,24,D,,A,
20233,05417101,27,0,1,100,D,13,D,60,D,,A,
20233,05417234,35,0,1,100,D,04,D,24,D,,A,
20233,05417234,36,0,1,100,D,05,D,54,D,,A,
20233,05417234,37,0,1,100,D,06,D,220,D,,A,
20233,05417421,31,0,1,100,D,13,D,20,D,,A,
20233,05417621,55,0,1,110,D,06,D,10,D,,A,1
20233,05417714,14,0,1,100,D,04,D,18,D,,A,
20233,05417851,96,0,1,100,D,04,D,100,D,,A,
20233,05417961,23,0,1,100,D,13,D,100,D,,A,
20233,05418101,39,0,1,100,D,05,D,140,D,,A,
20233,05418131,25,0,1,100,D,13,D,100,D,,A,
20233,05418131,26,0,1,110,D,13,D,30,D,,A,
20233,05418271,44,0,1,100,D,13,D,50,D,,A,
20233,05418831,36,0,1,100,D,13,D,30,D,2,D,1
20233,05418891,47,0,1,100,D,05,D,20,D,,A,
20233,05418911,58,0,1,100,D,13,D,25,D,,A,
20233,05419251,39,0,1,100,D,13,D,150,D,,A,
20233,05419391,29,0,1,100,D,06,D,200,D,,A,
20233,05419401,24,0,1,100,D,06,D,40,D,2,D,1
20233,05419481,35,0,1,100,D,04,D,10,D,2,D,1
20233,05419761,40,0,1,100,D,06,D,125,D,,A,
20233,05420021,20,0,1,100,D,06,D,20,D,,A,
20233,05420041,26,0,1,100,D,13,D,40,D,,A,
20233,05420101,29,0,1,100,D,13,D,50,D,,A,
20233,05420151,39,0,1,100,D,05,D,50,D,2,D,1
20233,05420261,38,0,1,100,D,13,D,20,D,,A,
20233,05420341,42,0,1,100,D,13,D,20,D,,A,
20233,05420521,25,0,1,100,D,13,D,100,D,,A,
20233,05420701,23,0,1,100,D,13,D,30,D,,A,
20233,05420711,37,0,1,100,D,06,D,40,D,,A,
20233,05420761,70,0,1,100,D,13,D,50,D,,A,
20233,05420801,12,0,1,100,D,13,D,30,D,,A,
20233,05420831,30,0,1,100,D,05,D,50,D,,A,
20233,05420941,9,0,1,100,D,06,D,100,D,,A,
20233,05421131,35,0,1,100,D,05,D,45,D,,A,
20233,05421131,36,0,1,100,D,06,D,353,D,,A,
20233,05421261,22,0,1,100,D,13,D,120,D,,A,
20233,05421501,60,0,1,100,D,13,D,33,D,,A,
20233,05421651,20,0,1,100,D,06,D,100,D,,A,
20233,05421891,37,0,1,100,D,13,D,250,D,2,D,1
20233,05421901,27,0,1,100,D,05,D,30,D,,A,
20233,05421901,28,0,1,100,D,06,D,30,D,,A,
20233,05421941,18,0,1,100,D,13,D,50,D,,A,
20233,05422341,30,0,1,110,D,05,D,20,D,,A,
20233,05422541,38,0,1,100,D,06,D,80,D,,A,
20233,05422981,39,0,1,100,D,04,D,98,D,,A,
20233,05423091,23,0,1,100,D,13,D,35,D,,A,
20233,05423191,45,0,1,110,D,05,D,7,D,,A,
20233,05423191,46,0,1,100,D,06,D,20,D,,A,
20233,05423291,30,0,1,100,D,05,D,120,D,,A,
20233,05423451,15,0,1,100,D,13,D,120,D,,A,
20233,05423961,27,0,1,100,D,07,D,40,D,,A,
20233,05424031,97,0,1,100,D,06,D,200,D,,A,
20233,05424031,98,0,1,100,D,07,D,180,D,,A,
20233,05424081,20,0,1,100,D,07,D,35,D,,A,
20233,05424081,21,0,1,100,D,06,D,25,D,,A,
20233,05424081,22,0,1,100,D,05,D,40,D,,A,
20233,05424251,50,0,1,100,D,06,D,35,D,,A,
20233,05424531,47,0,1,100,D,13,D,40,D,,A,
20233,05424601,25,0,1,100,D,05,D,20,D,,A,
20233,05424661,29,0,1,100,D,13,D,45,D,1,D,
20233,05424901,41,0,1,100,D,13,D,30,D,,A,
20233,05425011,46,0,1,100,D,13,D,30,D,,A,
20233,05425061,24,0,1,100,D,13,D,35,D,,A,
20233,05425531,15,0,1,100,D,07,D,120,D,2,D,
20233,05425711,23,0,1,100,D,13,D,30,D,2,D,2
20233,05425751,18,0,1,100,D,13,D,200,D,2,D,2
20233,05425841,32,0,1,100,D,06,D,100,D,,A,
20233,05426081,54,0,1,100,D,13,D,400,D,,A,
20233,05426331,52,0,1,100,D,13,D,35,D,,A,
20233,05426471,32,0,1,100,D,05,D,200,D,,A,
20233,05426471,33,0,1,100,D,13,D,25,D,,A,
20233,05426671,25,0,1,100,D,13,D,31,D,,A,
20233,05426781,23,0,1,100,D,13,D,50,D,,A,
20233,05427011,28,0,1,100,D,13,D,250,D,,A,
20233,05427461,14,0,1,100,D,13,D,40,D,2,D,2
20233,05427511,27,0,1,100,D,06,D,120,D,,A,
20233,05427571,30,0,1,100,D,05,D,30,D,,A,
20233,05427571,31,0,1,100,D,06,D,30,D,,A,
20233,05427741,29,0,1,100,D,05,D,10,D,,A,
20233,05427834,31,0,1,100,D,13,D,10,D,,A,
20233,05427841,75,0,1,100,D,07,D,75,D,,A,
20233,05427881,14,0,1,100,D,13,D,150,D,,A,
20233,05427922,33,0,1,100,D,06,D,91,D,,A,
20233,05427951,18,0,1,100,D,13,D,100,D,,A,
20233,05428211,23,0,1,100,D,06,D,80,D,,A,
20233,05428351,39,0,1,100,D,05,D,100,D,,A,
20233,05428431,54,0,1,100,D,05,D,15,D,,A,
20233,05428471,24,0,1,100,D,07,D,50,D,2,D,1
20233,05428621,31,0,1,100,D,05,D,11,D,,A,
20233,05428621,32,0,1,100,D,06,D,40,D,,A,
20233,05428621,33,0,1,100,D,07,D,82,D,,A,
20233,05428753,15,0,1,100,D,13,D,80,D,,A,
20233,05428811,21,0,1,100,D,13,D,200,D,1,D,
20233,05428971,35,0,1,100,D,13,D,20,D,,A,
20233,05429151,32,0,1,100,D,06,D,16,D,,A,
20233,05429321,39,0,1,100,D,07,D,20,D,,A,
20233,05429331,30,0,1,100,D,13,D,73,D,,A,
20233,05429351,45,0,1,100,D,07,D,50,D,,A,
20233,05429771,18,0,1,100,D,13,D,400,D,,A,
20233,05429861,22,0,1,100,D,05,D,29,D,,A,
20233,05429871,31,0,1,100,D,06,D,20,D,,A,
20233,05430071,29,0,1,100,D,13,D,35,D,,A,
20233,05430191,34,0,1,100,D,05,D,40,D,,A,
20233,05430254,24,0,1,100,D,07,D,100,D,,A,
20233,05430261,28,0,1,100,D,13,D,30,D,,A,
20233,05430381,37,0,1,100,D,13,D,300,D,,A,
20233,05430431,13,0,1,100,D,13,D,100,D,,A,
20233,05430451,22,0,1,100,D,13,D,15,D,,A,
20233,05430621,30,0,1,100,D,13,D,400,D,,A,
20233,05430701,69,0,1,100,D,07,D,60,D,,A,
20233,05430701,70,0,1,110,D,07,D,20,D,,A,
20233,05430712,23,0,1,100,D,13,D,26,D,,A,
20233,05431081,30,0,1,100,D,06,D,31,D,,A,
20233,05431211,47,0,1,100,D,06,D,17,D,,A,
20233,05431511,60,0,1,100,D,07,D,75,D,,A,
20233,05431621,28,0,1,100,D,05,D,400,D,,A,
20233,05431621,29,0,1,100,D,06,D,200,D,,A,
20233,05431621,30,0,1,100,D,07,D,400,D,,A,
20233,05431631,47,0,1,100,D,06,D,45,D,,A,
20233,05431801,13,0,1,110,D,05,D,1,D,,A,
20233,05432361,36,0,1,100,D,07,D,300,D,,A,
20233,05432451,31,0,1,100,D,06,D,30,D,,A,
20233,05432581,13,0,1,100,D,13,D,50,D,2,D,1
20233,05432701,32,0,1,100,D,05,D,200,D,,A,
20233,05432861,19,0,1,100,D,07,D,30,D,,A,
20233,05432931,81,0,1,100,D,05,D,9,D,2,D,1
20233,05432931,82,0,1,100,D,06,D,160,D,2,D,1
20233,05432931,83,0,1,100,D,07,D,116,D,2,D,1
20233,05432991,36,0,1,100,D,06,D,40,D,,A,
